,Company,TypeName,Inches,Ram,OpSys,Weight (kg),Price_euros,Brand,Resolution,Pixel Width,Pixel Height,Total Pixels,Pixel Density,IPS Panel,Touchscreen,Cpu Clock Speed (GHz),Cpu Brand,Simple Cpu Brand,Cpu Company,Memory Type,HDD Memory (GB),Hybrid Memory (GB),Flash Memory (GB),SSD Memory (GB),Total Memory (GB),Gpu Brand,Simple Gpu Brand,Gpu Company,Simple OpSys
1058,Dell,2 in 1 Convertible,13.3,12GB,Windows 10,1.6,1299.0,INSPIRON,1920 x 1080,1920,1080,2073600,165.6321180513006,True,True,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
878,Dell,Notebook,15.6,4GB,Windows 10,2.18,912.5,VOSTRO,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
1177,Lenovo,Gaming,15.6,16GB,Windows 10,3.31,1305.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.6,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
393,MSI,Gaming,17.3,8GB,Windows 10,2.7,1349.0,LEOPARD,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
183,Toshiba,Notebook,15.6,8GB,Windows 10,2.0,793.0,SATELLITE,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
1264,Dell,Notebook,15.6,2GB,Windows 10,2.2,379.0,INSPIRON,1366 x 768,1366,768,1049088,100.45466986113651,False,False,1.6,Intel Celeron Dual Core,Intel Other,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
422,HP,Notebook,15.6,8GB,Windows 10,2.31,1427.0,PROBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.9,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
571,HP,Notebook,14.0,8GB,Windows 10,1.94,389.0,PAVILION,1366 x 768,1366,768,1049088,111.93520355955211,False,False,1.6,Intel Pentium Quad Core,Intel Other,Intel,HDD,2000,0,0,0,2000,Intel HD Graphics,Intel HD,Intel,Windows
753,Lenovo,Ultrabook,14.0,4GB,Windows 10,1.7,1096.0,THINKPAD,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,180,180,Intel HD Graphics,Intel HD,Intel,Windows
713,Asus,Notebook,14.0,4GB,Windows 10,1.5,298.0,VIVOBOOK,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,1.1,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,32,0,32,Intel HD Graphics,Intel HD,Intel,Windows
1200,Dell,Notebook,15.6,4GB,Windows 10,2.3,499.0,INSPIRON,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.0,Intel Core i3,Intel Core i3,Intel,SSD,0,0,0,128,128,AMD Radeon R7,AMD Radeon,AMD,Windows
175,Dell,Notebook,15.6,8GB,Windows 10,2.3,459.0,INSPIRON,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.4,Intel Core i3,Intel Core i3,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Windows
634,Asus,Notebook,15.6,8GB,Windows 10,2.0,399.0,VIVOBOOK,1366 x 768,1366,768,1049088,100.45466986113651,False,False,1.1,Intel Celeron Dual Core,Intel Other,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Windows
81,Apple,Ultrabook,12.0,8GB,macOS,0.92,1510.0,MACBOOK,2304 x 1440,2304,1440,3317760,226.41554716935852,True,False,1.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Mac
267,Lenovo,Notebook,15.6,4GB,No OS,2.2,467.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,No OS
77,Dell,Notebook,15.6,8GB,Windows 10,2.02,855.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Intel UHD Graphics,Intel UHD,Intel,Windows
898,Dell,Notebook,15.6,4GB,Windows 10,2.18,614.0,VOSTRO,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.0,Intel Core i3,Intel Core i3,Intel,HDD,1000,0,0,0,1000,AMD Radeon R5,AMD Radeon,AMD,Windows
443,Lenovo,Notebook,15.6,4GB,Windows 10,2.2,349.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.1,Intel Pentium Quad Core,Intel Other,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
1107,Lenovo,2 in 1 Convertible,15.6,4GB,Windows 10,2.1,867.0,YOGA,1920 x 1080,1920,1080,2073600,141.21199808219862,True,True,2.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
818,Dell,Gaming,17.3,16GB,Windows 10,4.36,2505.02,ALIENWARE,1920 x 1080,1920,1080,2073600,127.33567457123111,True,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
1063,Dell,Notebook,15.6,16GB,Windows 10,2.32,989.99,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.7,Intel Core i7,Intel Higher,Intel,HDD,2000,0,0,0,2000,AMD Radeon R7,AMD Radeon,AMD,Windows
574,Lenovo,Notebook,15.6,4GB,Windows 10,2.05,685.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.6,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
1074,Lenovo,Ultrabook,12.5,8GB,Windows 10,1.3,1713.49,THINKPAD,1920 x 1080,1920,1080,2073600,176.23257360658386,True,True,2.5,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
1159,HP,2 in 1 Convertible,13.3,8GB,Windows 10,1.48,2041.0,SPECTRE,2560 x 1440,2560,1440,3686400,220.84282406840083,False,True,2.6,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
88,Asus,Gaming,15.6,16GB,Windows 10,2.2,1449.0,ASUS FX,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
520,Lenovo,Gaming,15.6,8GB,Windows 10,3.2,1399.0,LEGION,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
733,Acer,Notebook,15.6,4GB,Windows 10,2.4,559.0,EXTENSA,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
936,Dell,Notebook,15.6,4GB,Windows 10,2.18,558.6,VOSTRO,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.0,Intel Core i3,Intel Core i3,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Windows
500,Asus,Netbook,11.6,4GB,Windows 10 S,1.2,340.0,VIVOBOOK,1366 x 768,1366,768,1049088,135.0942111925629,False,False,1.1,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,64,0,64,Intel HD Graphics,Intel HD,Intel,Windows
877,Xiaomi,Ultrabook,13.3,8GB,Windows 10,1.28,935.0,MI,1920 x 1080,1920,1080,2073600,165.6321180513006,True,False,2.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
446,Acer,Notebook,15.6,4GB,Linux,2.4,441.8,ASPIRE,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Linux
117,Dell,Notebook,15.6,8GB,Windows 10,2.16,1130.33,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,1.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
692,HP,Workstation,17.3,8GB,Windows 10,3.14,1907.99,ZBOOK,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.8,Intel Core i7,Intel Higher,Intel,HDD,500,0,0,0,500,Nvidia Quadro,Nvidia Quadro,Nvidia,Windows
294,Lenovo,Notebook,15.6,8GB,Windows 10,2.05,739.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.6,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel UHD Graphics,Intel UHD,Intel,Windows
261,Lenovo,Notebook,15.6,4GB,No OS,2.2,444.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.0,Intel Core i3,Intel Core i3,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,No OS
581,Dell,Notebook,15.6,8GB,Windows 10,1.9,1008.52,LATITUDE,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.6,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
1054,Dell,Ultrabook,13.3,16GB,Windows 10,1.2,2254.0,XPS,3200 x 1800,3200,1800,5760000,276.053530085501,False,True,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,1000,1000,Intel HD Graphics,Intel HD,Intel,Windows
2,HP,Notebook,15.6,8GB,No OS,1.86,575.0,250,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,No OS
1241,Asus,Ultrabook,13.3,8GB,Windows 10,1.45,1280.0,ZENBOOK,1920 x 1080,1920,1080,2073600,165.6321180513006,False,False,2.5,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
338,Asus,Notebook,15.6,4GB,Linux,2.0,274.99,VIVOBOOK,1366 x 768,1366,768,1049088,100.45466986113651,False,False,1.1,Intel Celeron Dual Core,Intel Other,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Linux
356,Lenovo,Notebook,15.6,4GB,No OS,2.2,321.99,IDEAPAD,1366 x 768,1366,768,1049088,100.45466986113651,False,False,1.1,Intel Celeron Dual Core,Intel Other,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,No OS
828,Acer,Netbook,11.6,4GB,Chrome OS,1.35,355.0,CHROMEBOOK,1366 x 768,1366,768,1049088,135.0942111925629,True,False,1.6,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,32,0,32,Intel HD Graphics,Intel HD,Intel,Other
182,Lenovo,2 in 1 Convertible,13.9,16GB,Windows 10,1.4,1849.0,YOGA,3840 x 2160,3840,2160,8294400,316.96506044349616,True,True,1.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel UHD Graphics,Intel UHD,Intel,Windows
1179,HP,Notebook,15.6,4GB,Windows 10,2.07,650.0,PROBOOK,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.3,Intel Core i3,Intel Core i3,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
699,HP,Notebook,15.6,4GB,Windows 10,2.1,689.0,PAVILION,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.7,Intel Core i7,Intel Higher,Intel,HDD,500,0,0,0,500,AMD Radeon,AMD Radeon,AMD,Windows
651,Acer,Gaming,15.6,8GB,Linux,2.4,709.0,ASPIRE,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Linux
827,Dell,Notebook,14.0,4GB,Windows 10,1.76,585.0,LATITUDE,1366 x 768,1366,768,1049088,111.93520355955211,False,False,2.0,Intel Core i3,Intel Core i3,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
708,Lenovo,Notebook,14.0,8GB,Windows 10,1.8,1191.0,THINKPAD,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
771,Samsung,2 in 1 Convertible,15.0,16GB,Windows 10,1.71,1799.0,NOTEBOOK,1920 x 1080,1920,1080,2073600,146.86047800548656,False,True,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,AMD Radeon,AMD Radeon,AMD,Windows
501,HP,Notebook,15.6,8GB,Windows 10,1.91,618.99,PAVILION,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,AMD Radeon,AMD Radeon,AMD,Windows
395,HP,Ultrabook,15.6,4GB,Windows 10,1.91,499.0,PAVILION,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,3.0,AMD A9-Series,AMD,AMD,SSD,0,0,0,256,256,AMD Radeon,AMD Radeon,AMD,Windows
662,Lenovo,Notebook,15.6,4GB,Windows 10,2.2,535.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.3,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
1261,Asus,Ultrabook,13.3,8GB,Windows 10,1.2,729.0,ZENBOOK,1920 x 1080,1920,1080,2073600,165.6321180513006,True,False,0.9,Intel Core M,Intel Higher,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
239,Acer,Gaming,15.6,8GB,Windows 10,2.5,846.0,NITRO,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
796,Asus,Notebook,14.0,4GB,Windows 10,1.63,299.0,ASUS R,1366 x 768,1366,768,1049088,111.93520355955211,False,False,1.1,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,32,0,32,Intel HD Graphics,Intel HD,Intel,Windows
795,Lenovo,2 in 1 Convertible,14.0,8GB,Windows 10,1.42,2330.0,THINKPAD,2560 x 1440,2560,1440,3686400,209.8006828649808,True,True,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
110,Asus,Ultrabook,15.6,16GB,Windows 10,1.5,1262.0,VIVOBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
1187,Acer,Notebook,15.6,4GB,Windows 10,2.23,691.0,ASPIRE,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
1210,Apple,Ultrabook,12.0,8GB,Mac OS X,0.92,1279.0,MACBOOK,2304 x 1440,2304,1440,3317760,226.41554716935852,True,False,1.2,Intel Core M,Intel Higher,Intel,Flash,0,0,512,0,512,Intel HD Graphics,Intel HD,Intel,Mac
814,Dell,Notebook,15.6,8GB,Windows 10,2.18,789.81,VOSTRO,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,AMD Radeon R5,AMD Radeon,AMD,Windows
1108,HP,Notebook,15.6,4GB,Windows 10,2.1,398.0,PAVILION,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,AMD A6-Series,AMD,AMD,HDD,1000,0,0,0,1000,AMD Radeon R4,AMD Radeon,AMD,Windows
483,Chuwi,Notebook,15.6,4GB,Windows 10,1.89,248.9,LAPBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.44,Intel Atom,Intel Other,Intel,Flash,0,0,64,0,64,Intel HD Graphics,Intel HD,Intel,Windows
858,Dell,Notebook,13.3,8GB,Windows 10,1.62,649.0,INSPIRON,1920 x 1080,1920,1080,2073600,165.6321180513006,False,True,2.3,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Windows
880,HP,2 in 1 Convertible,13.3,4GB,Windows 10,1.28,1700.0,ELITEBOOK,1920 x 1080,1920,1080,2073600,165.6321180513006,False,True,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
1192,HP,Notebook,15.6,4GB,Windows 10,1.86,485.0,250,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
609,Acer,Notebook,14.0,4GB,Windows 10,1.6,349.0,SWIFT,1366 x 768,1366,768,1049088,111.93520355955211,False,False,1.6,Intel Pentium Quad Core,Intel Other,Intel,Flash,0,0,128,0,128,Intel HD Graphics,Intel HD,Intel,Windows
629,Dell,Notebook,15.6,8GB,Windows 10,2.0,1820.0,XPS,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
367,Lenovo,Gaming,15.6,8GB,No OS,2.4,809.0,LEGION,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.5,Intel Core i5,Intel Core i5,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,No OS
649,Lenovo,Ultrabook,12.5,8GB,Windows 10,1.36,1584.0,THINKPAD,1920 x 1080,1920,1080,2073600,176.23257360658386,True,False,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
1289,Asus,Ultrabook,13.3,8GB,Windows 10,1.2,729.0,ZENBOOK,1920 x 1080,1920,1080,2073600,165.6321180513006,True,False,0.9,Intel Core M,Intel Higher,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
384,Asus,Ultrabook,13.3,16GB,Windows 10,1.1,1748.9,ZENBOOK,1920 x 1080,1920,1080,2073600,165.6321180513006,False,True,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
200,Dell,Gaming,15.6,16GB,Windows 10,2.65,1845.0,INSPIRON,3840 x 2160,3840,2160,8294400,282.42399616439724,True,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,512,1512,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
279,Lenovo,Notebook,17.3,8GB,No OS,2.8,849.0,IDEAPAD,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,1.8,Intel Core i7,Intel Higher,Intel,HDD,2000,0,0,0,2000,Nvidia GeForce,Nvidia GeForce,Nvidia,No OS
65,Asus,Ultrabook,15.6,16GB,Windows 10,1.8,1983.0,ZENBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
472,Google,Ultrabook,12.3,8GB,Chrome OS,1.1,1275.0,PIXELBOOK,2400 x 1600,2400,1600,3840000,234.50740003017813,False,True,1.2,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Other
613,Dell,Notebook,15.6,4GB,Linux,2.25,359.0,INSPIRON,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.0,Intel Core i3,Intel Core i3,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Linux
1044,HP,Notebook,14.0,4GB,Windows 10,1.54,1000.0,ELITEBOOK,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.3,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
272,Dell,Notebook,15.6,8GB,Linux,2.14,735.07,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,AMD Radeon,AMD Radeon,AMD,Linux
1131,Lenovo,2 in 1 Convertible,14.0,8GB,Windows 7,1.8,2050.38,THINKPAD,1920 x 1080,1920,1080,2073600,157.3505121487356,True,True,2.6,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Nvidia Quadro,Nvidia Quadro,Nvidia,Windows
575,Mediacom,Notebook,14.0,4GB,Windows 10,1.4,249.0,SMARTBOOK,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,1.44,Intel Atom,Intel Other,Intel,SSD,0,0,0,32,32,Intel HD Graphics,Intel HD,Intel,Windows
165,MSI,Gaming,15.6,16GB,Windows 10,2.4,1799.0,RAIDER,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
737,Dell,2 in 1 Convertible,13.3,8GB,Windows 10,1.55,659.0,INSPIRON,1920 x 1080,1920,1080,2073600,165.6321180513006,False,True,1.6,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Intel UHD Graphics,Intel UHD,Intel,Windows
985,Dell,Notebook,15.6,4GB,Windows 10,2.25,599.0,INSPIRON,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,AMD Radeon R5,AMD Radeon,AMD,Windows
1149,Lenovo,2 in 1 Convertible,14.0,8GB,Windows 10,1.27,2339.0,THINKPAD,2560 x 1440,2560,1440,3686400,209.8006828649808,True,True,2.5,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
935,HP,Netbook,12.5,8GB,Windows 10,1.26,1669.0,ELITEBOOK,1920 x 1080,1920,1080,2073600,176.23257360658386,False,False,2.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
984,Toshiba,Notebook,14.0,4GB,Windows 10,1.75,915.0,TECRA,1366 x 768,1366,768,1049088,111.93520355955211,False,False,2.3,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
1168,HP,Notebook,14.0,2GB,Windows 10,1.44,249.0,STREAM,1366 x 768,1366,768,1049088,111.93520355955211,False,False,1.6,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,32,0,32,Intel HD Graphics,Intel HD,Intel,Windows
644,Acer,Notebook,15.6,4GB,Windows 10,2.4,450.0,EXTENSA,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.0,Intel Core i3,Intel Core i3,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
478,Dell,Notebook,15.6,8GB,Windows 10,2.2,675.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.6,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,AMD Radeon,AMD Radeon,AMD,Windows
188,Acer,Ultrabook,13.3,8GB,Windows 10,1.12,989.0,SWIFT,1920 x 1080,1920,1080,2073600,165.6321180513006,True,False,1.2,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
40,Asus,Notebook,15.6,4GB,Linux,2.0,389.0,VIVOBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.0,Intel Core i3,Intel Core i3,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Linux
775,Asus,2 in 1 Convertible,15.6,12GB,Windows 10,2.3,839.0,ASUS Q,1920 x 1080,1920,1080,2073600,141.21199808219862,False,True,2.7,Intel Core i7,Intel Higher,Intel,HDD,2000,0,0,0,2000,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
986,HP,Notebook,15.6,8GB,Windows 10,2.04,806.0,PROBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Windows
716,Dell,Notebook,15.6,8GB,Windows 10,1.9,1179.0,LATITUDE,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.6,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
711,Dell,Notebook,14.0,8GB,Linux,1.64,1089.0,LATITUDE,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.8,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Nvidia GeForce,Nvidia GeForce,Nvidia,Linux
316,HP,2 in 1 Convertible,13.3,16GB,Windows 10,1.29,2449.0,SPECTRE,3840 x 2160,3840,2160,8294400,331.2642361026012,True,True,1.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,1000,1000,Intel UHD Graphics,Intel UHD,Intel,Windows
214,Huawei,Ultrabook,13.0,8GB,Windows 10,1.05,1499.0,MATEBOOK,2160 x 1440,2160,1440,3110400,199.69207064108247,True,False,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
695,Acer,Netbook,11.6,4GB,Windows 10,1.4,269.0,TRAVELMATE,1366 x 768,1366,768,1049088,135.0942111925629,False,False,1.6,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,32,0,32,Intel HD Graphics,Intel HD,Intel,Windows
1197,Asus,Gaming,17.3,16GB,Windows 10,4.3,2150.0,ROG,1920 x 1080,1920,1080,2073600,127.33567457123111,True,False,2.6,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,512,1512,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
638,Lenovo,2 in 1 Convertible,13.3,8GB,Windows 10,1.37,1757.42,THINKPAD,1920 x 1080,1920,1080,2073600,165.6321180513006,True,True,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
362,Lenovo,Notebook,17.3,6GB,Windows 10,2.8,719.0,IDEAPAD,1600 x 900,1600,900,1440000,106.11306214269258,False,False,2.5,Intel Core i5,Intel Core i5,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
